job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote ratio
ai13449,research scientist,81361,USD,entry level,Contract,sweden,l,sweden,"python, azure, gcp",master,0,education,10/05/2024,26/06/2024,2473,7.3,ai innovations,Fully on site
ai13450,ai software engineer,192061,USD,expert,Full time,canada,s,canada,"kubernetes, statistics, nlp",bachelor,11,consulting,31/12/2024,25/01/2025,1130,5.4,deeptech ventures,Fully remote
ai13451,robotics engineer,174801,USD,expert,ft,japan,m,united states,"statistics, tableau, python",associate,16,education,26/03/2025,11/05/2025,1125,8.3,advanced robotics,Hybrid
ai13452,nlp engineer,123764,USD,entry level,Part time,switzerland,l,switzerland,"python, tensorflow, pytorch, java",master,0,education,01/08/2024,22/08/2024,1116,9.5,predictive systems,Fully remote
ai13453,ai software engineer,105923,USD,senior,Full time,india,m,india,"aws, computer vision, pytorch",bachelor,6,telecommunications,13/01/2024,19/03/2024,2418,9.5,cognitive computing,Hybrid
ai13454,ai consultant,59062,USD,entry level,Full time,germany,l,germany,"pytorch, git, tableau",associate,1,manufacturing,29/09/2024,02/11/2024,1016,9.7,quantum computing inc,Fully on site
ai13455,ai consultant,95109,USD,senior,Full time,finland,l,finland,"deep learning, python, pytorch, gcp, git",associate,5,technology,13/06/2024,16/07/2024,1553,6.8,digital transformation llc,Fully remote
ai13456,data engineer,146650,USD,senior,Part time,netherlands,l,netherlands,"nlp, scala, kubernetes, gcp",phd,8,real estate,28/03/2024,07/06/2024,2175,6.6,datavision ltd,Fully remote
ai13457,ai software engineer,128209,USD,senior,Part time,united states,s,japan,"mlops, git, aws, sql",master,8,consulting,19/01/2024,30/03/2024,2060,9.3,machine intelligence group,Fully on site
ai13458,data analyst,63136,USD,entry level,ft,australia,l,australia,"tableau, scala, hadoop, docker",phd,1,gaming,08/04/2025,30/04/2025,2454,9.4,ai innovations,Fully remote
ai13459,deep learning engineer,90290,USD,senior,Full time,austria,m,austria,"r, java, python",bachelor,7,real estate,09/04/2024,14/05/2024,1688,8.6,cloud ai solutions,Fully on site
ai13460,head of ai,165007,USD,senior,Contract,germany,l,germany,"kubernetes, gcp, linux",bachelor,8,education,15/11/2024,16/12/2024,908,6.8,neural networks co,Fully remote
ai13461,data scientist,163656,USD,expert,Part time,israel,l,israel,"pytorch, r, tableau, git",phd,19,consulting,18/03/2025,29/05/2025,710,6.5,cognitive computing,Hybrid
ai13462,ai architect,67783,USD,mid level,Contract,finland,l,ireland,"nlp, mathematics, data visualization",phd,3,government,15/04/2025,11/06/2025,707,8.2,algorithmic solutions,Hybrid
ai13463,data analyst,88786,USD,entry level,Contract,norway,m,singapore,"sql, hadoop, java, statistics",master,1,education,19/05/2024,26/06/2024,1800,9.0,algorithmic solutions,Hybrid
ai13464,principal data scientist,280373,USD,expert,Full time,denmark,m,switzerland,"docker, scala, data visualization, tensorflow, mathematics",master,11,government,04/02/2024,29/02/2024,1090,8.9,cloud ai solutions,Hybrid
ai13465,machine learning researcher,291444,USD,expert,Full time,united kingdom,l,united kingdom,"python, java, sql, git, tensorflow",bachelor,18,transportation,31/07/2024,29/08/2024,1946,7.4,algorithmic solutions,Fully on site
ai13466,robotics engineer,58540,USD,mid level,Full time,finland,m,denmark,"kubernetes, linux, nlp, aws, r",bachelor,2,education,22/10/2024,07/11/2024,2263,5.6,ai innovations,Fully on site
ai13467,data engineer,93004,USD,senior,Part time,india,s,india,"r, mlops, mathematics, pytorch",phd,7,media,13/07/2024,31/07/2024,1890,5.8,ai innovations,Hybrid
ai13468,ai architect,306988,USD,expert,Part time,netherlands,l,finland,"deep learning, kubernetes, data visualization, git, computer vision",associate,13,government,10/04/2024,21/05/2024,1874,7.9,machine intelligence group,Hybrid
ai13469,deep learning engineer,155227,USD,expert,Part time,china,l,china,"kubernetes, tensorflow, statistics, pytorch, aws",associate,13,retail,20/06/2024,05/07/2024,1508,5.5,cloud ai solutions,Fully remote
ai13470,principal data scientist,115979,USD,mid level,Full time,sweden,l,south korea,"azure, kubernetes, java, git",bachelor,3,retail,31/01/2025,20/02/2025,2327,7.1,datavision ltd,Fully on site
ai13471,ai product manager,85046,USD,senior,Contract,india,s,india,"tensorflow, computer vision, python, azure",associate,6,retail,29/04/2025,05/07/2025,2116,8.8,neural networks co,Fully on site
ai13472,data engineer,115191,USD,senior,Contract,ireland,l,ireland,"azure, nlp, hadoop, data visualization, deep learning",associate,8,real estate,02/07/2024,13/08/2024,2088,6.2,cloud ai solutions,Fully remote
ai13473,ai consultant,47386,USD,entry level,ft,israel,m,israel,"docker, hadoop, mathematics, sql, spark",bachelor,0,manufacturing,17/03/2024,01/04/2024,2181,6.0,deeptech ventures,Fully on site
ai13474,deep learning engineer,118928,USD,senior,ft,denmark,s,denmark,"nlp, scala, git, pytorch, linux",master,8,automotive,27/12/2024,01/03/2025,1197,7.3,advanced robotics,Fully on site
ai13475,ai architect,83970,USD,senior,Contract,india,s,india,"docker, hadoop, azure, statistics",associate,7,healthcare,02/02/2024,27/03/2024,1599,5.4,cognitive computing,Fully on site
ai13476,ai specialist,49949,USD,entry level,Part time,sweden,s,sweden,"pytorch, hadoop, tableau",master,1,transportation,25/12/2024,09/01/2025,1526,6.9,predictive systems,Hybrid
ai13477,ml ops engineer,100360,USD,senior,ft,india,m,australia,"scala, computer vision, pytorch, mathematics",master,8,technology,03/01/2025,05/03/2025,561,8.0,techcorp inc,Fully on site
ai13478,ai architect,61407,USD,entry level,ft,ireland,l,ireland,"tableau, tensorflow, java, linux",associate,1,media,23/02/2025,26/03/2025,2394,7.5,datavision ltd,Hybrid
ai13479,data scientist,93246,USD,senior,Contract,china,m,south korea,"aws, docker, kubernetes",phd,8,consulting,27/11/2024,25/01/2025,763,6.5,future systems,Hybrid
ai13480,data engineer,104447,USD,senior,Contract,china,m,norway,"kubernetes, docker, python",bachelor,8,media,11/04/2024,10/05/2024,553,5.4,digital transformation llc,Hybrid
ai13481,ai software engineer,95298,USD,mid level,Part time,sweden,s,sweden,"hadoop, sql, data visualization",bachelor,3,consulting,01/03/2025,31/03/2025,1863,9.2,predictive systems,Fully on site
ai13482,research scientist,55419,USD,entry level,Part time,austria,m,ireland,"kubernetes, git, spark, linux, tableau",master,1,transportation,30/04/2025,09/06/2025,1355,5.5,digital transformation llc,Fully on site
ai13483,ai research scientist,128888,USD,expert,Part time,india,l,india,"spark, pytorch, tableau",associate,13,consulting,29/02/2024,08/04/2024,2436,5.8,digital transformation llc,Hybrid
ai13484,ai product manager,89546,USD,mid level,Part time,south korea,l,united states,"java, sql, git",associate,2,finance,09/05/2024,24/06/2024,2235,5.8,neural networks co,Fully on site
ai13485,data analyst,69724,USD,mid level,Contract,finland,s,finland,"data visualization, hadoop, deep learning",master,3,consulting,05/06/2024,12/07/2024,1252,8.8,cognitive computing,Hybrid
ai13486,ai specialist,162392,USD,senior,Part time,switzerland,m,israel,"gcp, kubernetes, hadoop, tableau",associate,5,real estate,19/07/2024,04/09/2024,1439,7.1,algorithmic solutions,Hybrid
ai13487,deep learning engineer,237332,USD,expert,ft,singapore,m,singapore,"sql, nlp, aws",phd,12,automotive,05/05/2024,10/07/2024,1964,10.0,future systems,Fully on site
ai13488,data engineer,158554,USD,expert,Full time,australia,l,australia,"nlp, linux, computer vision, scala, java",master,17,manufacturing,14/02/2025,13/03/2025,1241,5.1,quantum computing inc,Fully remote
ai13489,data engineer,121033,USD,mid level,ft,singapore,l,france,"deep learning, hadoop, mlops, mathematics, aws",associate,3,automotive,03/09/2024,03/10/2024,1653,7.6,cognitive computing,Fully remote
ai13490,data analyst,103035,USD,senior,ft,austria,m,austria,"deep learning, hadoop, tensorflow, tableau, aws",master,7,education,20/04/2024,31/05/2024,1863,9.0,algorithmic solutions,Fully on site
ai13491,nlp engineer,72999,USD,mid level,Part time,germany,m,germany,"python, mlops, data visualization",phd,4,media,01/04/2024,05/06/2024,1240,8.8,neural networks co,Fully remote
ai13492,data scientist,80632,USD,mid level,ft,australia,m,australia,"scala, git, java",associate,3,media,12/05/2024,16/06/2024,666,9.2,smart analytics,Fully remote
ai13493,ai software engineer,66382,USD,mid level,Part time,ireland,m,ireland,"aws, sql, docker, pytorch",bachelor,3,consulting,22/04/2024,11/06/2024,2051,7.2,techcorp inc,Fully remote
ai13494,data scientist,55233,USD,entry level,Full time,canada,m,canada,"deep learning, nlp, docker",associate,0,automotive,05/03/2024,08/05/2024,1737,7.1,neural networks co,Fully on site
ai13495,deep learning engineer,51587,USD,entry level,Part time,finland,l,finland,"docker, linux, deep learning, java, r",bachelor,0,automotive,12/05/2024,24/06/2024,1135,8.9,neural networks co,Fully on site
ai13496,computer vision engineer,163255,USD,expert,Contract,japan,m,china,"git, docker, spark",bachelor,19,healthcare,19/07/2024,04/08/2024,2469,7.9,datavision ltd,Hybrid
ai13497,research scientist,94503,USD,entry level,ft,switzerland,m,switzerland,"statistics, sql, r",master,1,consulting,12/03/2024,29/03/2024,2239,6.1,algorithmic solutions,Fully remote
ai13498,computer vision engineer,58284,USD,entry level,ft,ireland,l,israel,"spark, scala, mlops",phd,1,healthcare,07/01/2024,11/02/2024,2134,8.1,datavision ltd,Fully remote
ai13499,robotics engineer,94088,USD,entry level,ft,united states,m,singapore,"mlops, r, scala",master,0,gaming,05/05/2024,19/05/2024,1449,7.9,ai innovations,Hybrid
ai13500,ai specialist,212402,USD,expert,Part time,canada,m,canada,"spark, r, statistics, deep learning, python",phd,19,manufacturing,14/09/2024,01/10/2024,2034,8.1,advanced robotics,Hybrid
ai13501,machine learning researcher,178175,USD,senior,Contract,switzerland,m,austria,"aws, spark, tensorflow",phd,6,healthcare,08/12/2024,29/01/2025,1668,5.8,smart analytics,Fully on site
ai13502,ai specialist,47359,USD,entry level,ft,japan,m,japan,"r, computer vision, python, data visualization",phd,1,transportation,14/09/2024,16/10/2024,2345,5.3,advanced robotics,Fully on site
ai13503,research scientist,94743,USD,senior,Full time,finland,m,finland,"tableau, sql, pytorch, gcp",master,8,telecommunications,27/09/2024,29/10/2024,707,8.4,smart analytics,Fully on site
ai13504,autonomous systems engineer,80586,USD,senior,Full time,israel,m,israel,"pytorch, r, gcp, nlp",associate,8,manufacturing,26/11/2024,22/12/2024,1278,9.9,datavision ltd,Fully on site
ai13505,nlp engineer,76701,USD,entry level,Full time,denmark,m,china,"linux, sql, tableau, aws",bachelor,0,healthcare,13/11/2024,24/12/2024,2005,7.7,cognitive computing,Hybrid
ai13506,ai product manager,128518,USD,expert,Full time,israel,l,israel,"scala, python, computer vision, mathematics, mlops",associate,18,retail,12/04/2025,03/05/2025,860,8.4,advanced robotics,Fully remote
ai13507,robotics engineer,76665,USD,mid level,Full time,ireland,l,china,"mlops, mathematics, computer vision, hadoop",associate,3,healthcare,08/01/2025,19/02/2025,2308,5.1,autonomous tech,Fully on site
ai13508,data scientist,84345,USD,mid level,ft,united states,s,austria,"r, aws, mathematics, kubernetes",bachelor,2,automotive,01/11/2024,13/01/2025,1718,7.7,machine intelligence group,Fully on site
ai13509,head of ai,63988,USD,entry level,Contract,australia,s,sweden,"pytorch, sql, azure, tableau",phd,1,finance,29/10/2024,22/11/2024,1168,7.3,cloud ai solutions,Fully remote
ai13510,deep learning engineer,66262,USD,senior,ft,south korea,s,south korea,"deep learning, scala, mlops, tableau, linux",phd,6,telecommunications,21/04/2025,16/05/2025,643,7.1,digital transformation llc,Fully on site
ai13511,data engineer,74400,USD,entry level,Part time,australia,m,united kingdom,"python, tensorflow, data visualization, pytorch, tableau",phd,1,government,26/09/2024,30/11/2024,1661,8.3,digital transformation llc,Fully on site
ai13512,data analyst,87274,USD,senior,Part time,south korea,m,south korea,"kubernetes, docker, pytorch, sql",phd,8,finance,09/06/2024,20/08/2024,1556,8.3,machine intelligence group,Hybrid
ai13513,machine learning researcher,60753,USD,mid level,ft,japan,m,south korea,"git, hadoop, nlp, deep learning",master,3,gaming,17/02/2024,08/03/2024,2347,6.4,techcorp inc,Fully on site
ai13514,data engineer,60684,USD,entry level,Contract,canada,s,israel,"git, nlp, scala, kubernetes, statistics",bachelor,0,gaming,08/08/2024,16/10/2024,933,7.7,advanced robotics,Fully on site
ai13515,ai architect,135485,USD,senior,ft,netherlands,l,united states,"azure, nlp, data visualization, sql, mlops",phd,7,transportation,21/03/2025,24/04/2025,2434,5.8,digital transformation llc,Fully on site
ai13516,computer vision engineer,129194,USD,expert,ft,austria,l,austria,"data visualization, hadoop, python, tensorflow",master,18,government,17/02/2024,06/03/2024,1778,6.8,neural networks co,Hybrid
ai13517,research scientist,64681,USD,entry level,ft,canada,m,canada,"nlp, python, sql",master,1,retail,01/02/2024,23/02/2024,1734,5.3,smart analytics,Fully on site
ai13518,data engineer,161388,USD,senior,Full time,france,l,china,"sql, mathematics, pytorch, spark, mlops",associate,6,finance,12/01/2025,01/02/2025,2200,6.0,smart analytics,Fully on site
ai13519,ai product manager,203237,USD,expert,Contract,australia,m,sweden,"java, r, azure, nlp",phd,14,manufacturing,21/07/2024,26/09/2024,681,7.7,cloud ai solutions,Fully remote
ai13520,nlp engineer,77113,USD,entry level,Full time,singapore,m,singapore,"gcp, tableau, scala, mlops, kubernetes",phd,0,consulting,13/03/2024,09/04/2024,1100,6.1,quantum computing inc,Hybrid
ai13521,data analyst,73689,USD,mid level,ft,china,m,china,"sql, hadoop, statistics, git, mathematics",phd,2,transportation,18/08/2024,03/10/2024,2382,8.8,advanced robotics,Fully remote
ai13522,research scientist,234733,USD,expert,Full time,sweden,m,sweden,"linux, git, tableau, kubernetes",bachelor,11,telecommunications,04/04/2024,13/06/2024,504,8.8,future systems,Hybrid
ai13523,research scientist,187280,USD,senior,Part time,switzerland,l,switzerland,"git, computer vision, python, spark, java",master,6,education,10/02/2025,08/03/2025,681,6.0,future systems,Fully on site
ai13524,nlp engineer,62748,USD,entry level,ft,germany,l,germany,"tableau, scala, python",associate,1,transportation,07/03/2024,30/03/2024,951,9.2,neural networks co,Hybrid
ai13525,nlp engineer,55958,USD,entry level,Full time,canada,s,canada,"computer vision, python, mlops, gcp, nlp",phd,1,media,17/11/2024,05/12/2024,1199,9.8,predictive systems,Hybrid
ai13526,data engineer,160822,USD,expert,Contract,netherlands,m,netherlands,"sql, python, deep learning, r, spark",associate,14,telecommunications,18/09/2024,14/10/2024,565,8.8,datavision ltd,Fully on site
ai13527,computer vision engineer,59398,USD,entry level,Full time,netherlands,m,china,"computer vision, gcp, hadoop, pytorch, spark",phd,1,transportation,13/03/2024,23/05/2024,1052,9.5,techcorp inc,Fully on site
ai13528,computer vision engineer,88278,USD,expert,ft,china,s,china,"spark, python, data visualization, mlops",bachelor,11,telecommunications,26/05/2024,30/07/2024,1213,7.1,deeptech ventures,Fully remote
ai13529,data scientist,111141,USD,mid level,Full time,sweden,l,sweden,"sql, tensorflow, tableau, data visualization",associate,2,telecommunications,09/05/2024,10/06/2024,1070,8.8,neural networks co,Fully remote
ai13530,ai product manager,37359,USD,entry level,Part time,finland,m,finland,"kubernetes, mlops, pytorch, sql",bachelor,0,energy,11/04/2024,19/06/2024,803,9.1,advanced robotics,Fully remote
ai13531,data scientist,127222,USD,senior,Contract,singapore,m,singapore,"gcp, docker, linux, r, mathematics",associate,8,consulting,22/02/2025,04/05/2025,656,9.8,autonomous tech,Fully remote
ai13532,ai product manager,120608,USD,senior,Contract,canada,m,canada,"computer vision, linux, nlp",phd,8,media,27/03/2024,09/05/2024,2270,9.2,smart analytics,Hybrid
ai13533,nlp engineer,125931,USD,senior,Part time,united kingdom,s,united kingdom,"docker, pytorch, mlops",master,7,telecommunications,27/04/2024,16/06/2024,1141,8.6,cognitive computing,Fully remote
ai13534,ai software engineer,193945,USD,senior,Part time,switzerland,m,switzerland,"aws, spark, pytorch",phd,5,gaming,20/03/2025,22/05/2025,2285,5.1,machine intelligence group,Fully on site
ai13535,data analyst,63430,USD,entry level,Part time,canada,m,australia,"gcp, tensorflow, data visualization",bachelor,1,media,30/07/2024,21/08/2024,2030,7.8,advanced robotics,Fully remote
