job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI11498,Machine Learning Researcher,51487.0,USD,Mid level,Freelance,Finland,M,Finland,Fully remote,"TensorFlow, SQL, Azure, MLOps, Python",PhD,3,Gaming,12/04/2024,12/06/2024,1495,9.0,Advanced Robotics
AI11499,Principal Data Scientist,67838.5,USD,Entry level,Freelance,Netherlands,M,Netherlands,Hybrid,"Python, Scala, Java, NLP",Master,0,Energy,11/10/2024,16/11/2024,1197,5.7,AI Innovations
AI11500,NLP Engineer,138919.0,USD,Senior,Freelance,Denmark,S,Denmark,Fully remote,"SQL, Deep Learning, Data Visualization",Associate,9,Healthcare,22/04/2024,04/07/2024,2000,7.1,Cloud AI Solutions
AI11501,Principal Data Scientist,135853.0,USD,Senior,Part time,Canada,L,Canada,Hybrid,"Python, MLOps, AWS, Tableau",Bachelor,5,Transportation,22/10/2024,15/12/2024,2023,8.9,DeepTech Ventures
AI11502,Data Analyst,73402.2,USD,Entry level,Full time,France,M,Switzerland,Fully on site,"Git, Docker, Python, Spark",PhD,1,Education,17/06/2024,17/08/2024,1493,5.0,TechCorp Inc
AI11503,NLP Engineer,82499.0,USD,Entry level,Freelance,United States,M,United States,Fully remote,"Java, Tableau, Scala, Azure",Master,1,Automotive,09/02/2025,21/03/2025,1424,6.6,Quantum Computing Inc
AI11504,NLP Engineer,98768.0,USD,Entry level,Part time,Norway,M,China,Fully remote,"Git, Linux, Kubernetes, GCP",Bachelor,1,Retail,12/03/2024,27/04/2024,1825,6.5,Future Systems
AI11505,AI Architect,155306.0,USD,Mid level,Part time,Norway,L,Norway,Fully remote,"Kubernetes, R, Data Visualization, GCP",Master,2,Real Estate,11/04/2025,15/06/2025,1187,9.8,DeepTech Ventures
AI11506,Data Scientist,119155.0,USD,Mid level,Contract,United States,M,Switzerland,Fully on site,"Linux, SQL, Data Visualization, Docker, Python",Master,4,Consulting,08/03/2024,21/04/2024,1486,6.1,Algorithmic Solutions
AI11507,Data Engineer,349846.1,USD,Expert,Part time,Netherlands,L,Australia,Hybrid,"Azure, SQL, Docker, R, Deep Learning",PhD,16,Consulting,09/09/2024,26/10/2024,955,9.3,Advanced Robotics
AI11508,Computer Vision Engineer,114179.0,USD,Expert,Part time,China,S,China,Fully remote,"Python, Docker, GCP, PyTorch",Bachelor,16,Healthcare,15/06/2024,09/07/2024,1953,7.2,Smart Analytics
AI11509,Machine Learning Researcher,106162.84000000001,USD,Entry level,Part time,United Kingdom,M,United Kingdom,Fully remote,"R, Statistics, Python",Associate,1,Automotive,01/02/2025,12/04/2025,525,8.7,TechCorp Inc
AI11510,ML Ops Engineer,123375.0,USD,Mid level,Full time,Singapore,L,Singapore,Hybrid,"Spark, Mathematics, Deep Learning, SQL",Master,3,Technology,27/02/2025,07/04/2025,1993,6.7,Future Systems
AI11511,ML Ops Engineer,183719.0,USD,Senior,Part time,Denmark,M,Denmark,Fully on site,"Data Visualization, Kubernetes, Python",Master,6,Retail,28/08/2024,13/10/2024,1040,7.6,Future Systems
AI11512,Deep Learning Engineer,147573.0,USD,Expert,Full time,Israel,L,United Kingdom,Fully on site,"PyTorch, TensorFlow, Docker",Bachelor,13,Technology,20/02/2025,22/03/2025,2023,6.8,Cloud AI Solutions
AI11513,Head of AI,76999.4,USD,Entry level,Freelance,Netherlands,S,Finland,Fully on site,"Scala, AWS, Tableau, PyTorch, SQL",Master,1,Manufacturing,30/05/2024,01/07/2024,740,7.4,Autonomous Tech
AI11514,Research Scientist,82737.0,USD,Mid level,Part time,Singapore,S,Singapore,Fully remote,"Data Visualization, SQL, Git, Python",Associate,3,Real Estate,07/06/2024,09/07/2024,1287,8.5,Future Systems
AI11515,AI Consultant,172502.22,USD,Senior,Part time,United Kingdom,S,United Kingdom,Hybrid,"MLOps, Deep Learning, GCP",Associate,8,Energy,15/06/2024,17/08/2024,581,6.5,Neural Networks Co
AI11516,AI Consultant,87063.0,USD,Mid level,Part time,Sweden,L,China,Fully on site,"PyTorch, TensorFlow, NLP",Bachelor,2,Media,02/08/2024,02/10/2024,919,7.6,Algorithmic Solutions
AI11517,Autonomous Systems Engineer,76889.0,USD,Mid level,Part time,Israel,L,Israel,Hybrid,"AWS, Linux, Data Visualization, Spark",PhD,4,Real Estate,15/12/2024,22/02/2025,2289,6.7,Autonomous Tech
AI11518,ML Ops Engineer,162625.0,USD,Mid level,Freelance,Switzerland,L,Switzerland,Hybrid,"Git, Python, PyTorch",Bachelor,2,Education,14/10/2024,14/11/2024,904,9.0,DeepTech Ventures
AI11519,Machine Learning Researcher,134151.42,USD,Senior,Freelance,United Kingdom,S,Denmark,Hybrid,"PyTorch, Linux, Hadoop",Master,7,Education,20/07/2024,14/09/2024,2368,7.7,Future Systems
AI11520,ML Ops Engineer,61484.0,USD,Mid level,Freelance,Japan,L,United States,Fully on site,"Deep Learning, SQL, Java",Associate,3,Gaming,25/09/2024,17/10/2024,1821,7.4,Quantum Computing Inc
AI11521,AI Product Manager,128348.04999999999,USD,Mid level,Full time,Germany,L,South Korea,Hybrid,"SQL, Kubernetes, Git, Deep Learning, AWS",Associate,2,Real Estate,14/04/2025,16/06/2025,1845,6.5,Digital Transformation LLC
AI11522,Machine Learning Researcher,91555.0,USD,Mid level,Full time,Canada,S,Canada,Hybrid,"Docker, Spark, Git, Python",Master,3,Consulting,15/07/2024,24/08/2024,608,7.0,Smart Analytics
AI11523,Robotics Engineer,152854.0,USD,Senior,Part time,Sweden,M,Australia,Fully remote,"Linux, Java, Computer Vision, MLOps",Associate,8,Real Estate,27/07/2024,16/09/2024,627,9.4,Cognitive Computing
AI11524,Robotics Engineer,43577.0,USD,Entry level,Full time,Japan,M,Japan,Fully remote,"SQL, PyTorch, Python",Master,1,Gaming,23/02/2024,04/04/2024,2449,6.5,Advanced Robotics
AI11525,Machine Learning Researcher,50658.0,USD,Entry level,Contract,Ireland,S,Ireland,Fully remote,"NLP, Linux, SQL, Docker, R",Associate,0,Manufacturing,15/02/2024,02/04/2024,1461,9.0,Predictive Systems
AI11526,Principal Data Scientist,55061.0,USD,Entry level,Contract,China,L,China,Fully on site,"Python, TensorFlow, PyTorch",Bachelor,0,Media,20/06/2024,15/07/2024,2011,6.1,Cognitive Computing
AI11527,Machine Learning Researcher,86587.0,USD,Senior,Contract,Japan,M,Japan,Hybrid,"Mathematics, Python, MLOps, TensorFlow, Azure",Associate,7,Automotive,25/11/2024,27/12/2024,2034,6.5,Autonomous Tech
AI11528,Head of AI,75681.0,USD,Mid level,Part time,Japan,M,Japan,Fully on site,"PyTorch, Statistics, Scala, TensorFlow",Bachelor,3,Real Estate,18/02/2024,26/04/2024,1498,5.5,Algorithmic Solutions
AI11529,AI Specialist,42975.0,USD,Entry level,Part time,Japan,S,Japan,Hybrid,"Spark, Git, PyTorch, MLOps",Master,1,Manufacturing,20/01/2024,18/02/2024,686,6.1,Cloud AI Solutions
AI11530,ML Ops Engineer,103656.0,USD,Expert,Part time,Israel,M,Norway,Fully remote,"Git, Statistics, Python, Java",PhD,14,Media,21/02/2025,13/04/2025,653,5.2,Cloud AI Solutions
AI11531,Robotics Engineer,54353.0,USD,Entry level,Freelance,South Korea,M,South Korea,Fully on site,"R, PyTorch, SQL, Data Visualization",PhD,0,Technology,10/07/2024,18/09/2024,1822,7.6,Algorithmic Solutions
AI11532,Principal Data Scientist,56341.0,USD,Mid level,Contract,Israel,S,Israel,Hybrid,"PyTorch, Hadoop, Mathematics",Bachelor,3,Finance,25/01/2025,14/02/2025,1304,5.9,Algorithmic Solutions
AI11533,Data Scientist,180642.0,USD,Expert,Freelance,Australia,L,Sweden,Hybrid,"Python, GCP, Linux, TensorFlow, Docker",PhD,15,Gaming,12/10/2024,14/12/2024,2018,10.0,Predictive Systems
AI11534,AI Software Engineer,48893.0,USD,Entry level,Freelance,India,S,Netherlands,Fully remote,"R, SQL, NLP",Associate,0,Finance,26/12/2024,11/02/2025,2048,7.9,Machine Intelligence Group
AI11535,AI Architect,97730.0,USD,Entry level,Freelance,Norway,M,Australia,Fully on site,"Statistics, R, Python, Mathematics",Master,0,Technology,24/11/2024,17/12/2024,1234,6.8,Predictive Systems
AI11536,Deep Learning Engineer,82794.0,USD,Entry level,Part time,Switzerland,S,France,Fully remote,"Azure, Git, GCP, Deep Learning, NLP",PhD,1,Technology,05/12/2024,07/01/2025,1032,5.5,Neural Networks Co
AI11537,AI Software Engineer,124298.9,USD,Mid level,Contract,Germany,M,Germany,Fully on site,"TensorFlow, Python, Data Visualization",Bachelor,3,Healthcare,30/05/2024,28/06/2024,1200,7.5,Predictive Systems
AI11538,AI Software Engineer,90606.0,USD,Senior,Part time,China,M,China,Fully remote,"Linux, Scala, AWS",PhD,5,Technology,23/04/2025,15/06/2025,1218,8.7,Future Systems
AI11539,Computer Vision Engineer,113116.0,USD,Senior,Full time,Austria,L,Austria,Fully remote,"Kubernetes, Azure, Computer Vision, MLOps, Hadoop",PhD,8,Telecommunications,09/06/2024,13/08/2024,1171,9.0,AI Innovations
AI11540,AI Specialist,64631.0,USD,Entry level,Freelance,Sweden,S,Sweden,Fully on site,"NLP, Kubernetes, Python, Azure",Master,1,Education,03/05/2024,19/05/2024,1732,8.7,Predictive Systems
AI11541,ML Ops Engineer,252091.0,USD,Expert,Freelance,United States,M,United States,Fully on site,"PyTorch, Python, Linux, Spark",Master,11,Retail,25/04/2024,01/07/2024,2029,9.5,Predictive Systems
AI11542,Head of AI,86828.0,USD,Mid level,Part time,Australia,M,France,Fully on site,"Scala, Hadoop, TensorFlow, Statistics",Bachelor,2,Technology,12/08/2024,20/10/2024,2298,9.7,DeepTech Ventures
AI11543,Data Engineer,89814.0,USD,Senior,Contract,South Korea,S,Denmark,Hybrid,"Spark, PyTorch, MLOps, TensorFlow",Master,6,Manufacturing,05/04/2025,10/06/2025,1764,6.6,Cognitive Computing
AI11544,Principal Data Scientist,66178.0,USD,Entry level,Contract,Switzerland,S,Switzerland,Hybrid,"SQL, Computer Vision, Java, TensorFlow",Master,1,Education,25/01/2025,19/03/2025,2433,7.8,Autonomous Tech
AI11545,Data Scientist,157471.0,USD,Expert,Contract,India,L,India,Fully remote,"Scala, Spark, Java, TensorFlow, Git",Bachelor,12,Healthcare,02/03/2025,18/04/2025,1519,9.9,Future Systems
AI11546,Data Engineer,52065.0,USD,Entry level,Part time,Canada,M,Canada,Fully remote,"Scala, Docker, GCP",PhD,1,Manufacturing,06/10/2024,29/11/2024,1049,9.2,Algorithmic Solutions
AI11547,AI Specialist,312136.92000000004,USD,Expert,Part time,United Kingdom,M,United Kingdom,Fully remote,"Linux, Spark, Deep Learning",PhD,16,Consulting,25/03/2025,22/05/2025,1639,7.1,DataVision Ltd
AI11548,Data Scientist,69550.0,USD,Entry level,Full time,Denmark,S,Denmark,Fully on site,"Git, Statistics, Data Visualization",Bachelor,0,Technology,02/06/2024,23/07/2024,1614,9.5,Machine Intelligence Group
AI11549,Robotics Engineer,131400.0,USD,Mid level,Contract,Singapore,L,Singapore,Hybrid,"Python, Git, Scala, Java",Master,2,Finance,16/02/2025,13/03/2025,2023,5.1,DeepTech Ventures
AI11550,AI Consultant,77020.0,USD,Mid level,Contract,Japan,M,India,Fully remote,"Spark, Scala, Linux, Python",Associate,2,Transportation,05/10/2024,11/12/2024,846,5.6,Advanced Robotics
AI11551,AI Architect,57075.0,USD,Mid level,Part time,Israel,S,South Korea,Fully on site,"Spark, Git, Python, TensorFlow",Associate,3,Gaming,25/04/2025,24/06/2025,1341,5.3,TechCorp Inc
AI11552,AI Specialist,82815.0,USD,Mid level,Contract,India,L,India,Hybrid,"NLP, TensorFlow, AWS, MLOps, SQL",PhD,3,Education,18/01/2025,25/02/2025,808,6.8,Cloud AI Solutions
AI11553,AI Software Engineer,47671.0,USD,Mid level,Freelance,Finland,S,Finland,Fully on site,"Docker, NLP, Scala, Data Visualization, MLOps",Master,4,Technology,22/04/2025,09/06/2025,2180,9.6,Predictive Systems
AI11554,NLP Engineer,157904.0,USD,Expert,Full time,South Korea,L,Singapore,Hybrid,"Azure, R, NLP",Master,11,Energy,24/05/2024,18/07/2024,1257,9.3,Autonomous Tech
AI11555,ML Ops Engineer,73715.0,USD,Senior,Part time,South Korea,M,Denmark,Fully remote,"Azure, AWS, Scala, Mathematics, Spark",PhD,8,Telecommunications,14/10/2024,03/11/2024,1065,7.6,Cognitive Computing
AI11556,AI Architect,152507.25,USD,Senior,Contract,Germany,S,Japan,Fully remote,"AWS, Computer Vision, GCP, Python, TensorFlow",Bachelor,9,Education,01/10/2024,18/11/2024,917,5.9,Cognitive Computing
AI11557,Deep Learning Engineer,36624.0,USD,Entry level,Contract,Finland,M,Finland,Hybrid,"Linux, GCP, Data Visualization",Bachelor,0,Media,11/01/2024,16/02/2024,1021,6.6,Quantum Computing Inc
AI11558,AI Specialist,222813.65,USD,Expert,Full time,Germany,S,Germany,Fully on site,"Git, Scala, Spark, PyTorch, Docker",Bachelor,11,Gaming,31/03/2025,07/05/2025,924,9.0,Future Systems
AI11559,AI Research Scientist,112338.0,USD,Mid level,Full time,Denmark,M,Denmark,Fully remote,"MLOps, Spark, Python, AWS, Mathematics",Associate,3,Automotive,04/02/2025,11/03/2025,896,5.7,Future Systems
AI11560,Autonomous Systems Engineer,167824.28,USD,Senior,Part time,United Kingdom,S,Japan,Hybrid,"Tableau, TensorFlow, Python, Data Visualization, GCP",Bachelor,8,Manufacturing,17/08/2024,31/08/2024,1794,7.6,Smart Analytics
AI11561,Data Scientist,81804.0,USD,Entry level,Contract,Denmark,S,Denmark,Fully remote,"NLP, SQL, AWS",Associate,0,Healthcare,11/09/2024,08/10/2024,1394,8.5,AI Innovations
AI11562,Data Analyst,110373.0,USD,Mid level,Full time,Denmark,M,Norway,Fully remote,"Deep Learning, Kubernetes, PyTorch",Bachelor,3,Telecommunications,16/07/2024,18/08/2024,1722,9.8,AI Innovations
AI11563,AI Specialist,109806.0,USD,Mid level,Full time,Singapore,M,Singapore,Hybrid,"Kubernetes, Java, SQL, Git, PyTorch",Master,4,Government,02/04/2024,28/05/2024,2492,8.4,Cognitive Computing
AI11564,Data Analyst,42664.0,USD,Entry level,Part time,South Korea,M,South Korea,Hybrid,"GCP, Python, Git",PhD,0,Education,17/01/2024,17/03/2024,1313,9.3,Advanced Robotics
AI11565,Autonomous Systems Engineer,65657.0,USD,Senior,Part time,China,S,China,Fully on site,"Statistics, Deep Learning, Java",PhD,5,Healthcare,01/11/2024,05/01/2025,2163,8.9,DataVision Ltd
AI11566,ML Ops Engineer,39682.0,USD,Entry level,Part time,Finland,S,Finland,Hybrid,"Computer Vision, Spark, Python",Associate,1,Energy,09/08/2024,25/09/2024,1038,7.9,Digital Transformation LLC
AI11567,Research Scientist,136075.0,USD,Expert,Part time,Ireland,L,Sweden,Fully on site,"Azure, Computer Vision, Deep Learning, TensorFlow",Bachelor,10,Manufacturing,16/03/2025,05/05/2025,864,7.2,TechCorp Inc
AI11568,AI Specialist,234118.0,USD,Expert,Full time,Norway,S,Israel,Hybrid,"Python, MLOps, Tableau, GCP, Git",Bachelor,18,Finance,08/05/2024,28/06/2024,925,8.0,Future Systems
AI11569,Data Analyst,165061.2,USD,Senior,Part time,United Kingdom,M,United Kingdom,Fully on site,"Scala, Python, Docker, MLOps",Master,7,Technology,09/11/2024,14/01/2025,1225,9.1,Autonomous Tech
AI11570,AI Specialist,119354.0,USD,Expert,Freelance,Japan,S,Japan,Fully on site,"Azure, TensorFlow, Git",Associate,18,Finance,09/11/2024,20/01/2025,1528,8.6,Quantum Computing Inc
AI11571,AI Product Manager,93212.0,USD,Entry level,Full time,Switzerland,M,Switzerland,Hybrid,"Kubernetes, Azure, AWS, Scala, Git",Associate,0,Healthcare,29/10/2024,25/12/2024,1275,8.8,DeepTech Ventures
AI11572,ML Ops Engineer,99426.66,USD,Entry level,Freelance,United Kingdom,M,United Kingdom,Hybrid,"Kubernetes, PyTorch, TensorFlow",Bachelor,0,Gaming,22/07/2024,02/10/2024,2471,8.1,Quantum Computing Inc
AI11573,Principal Data Scientist,148429.0,USD,Senior,Contract,Singapore,L,Singapore,Fully remote,"Git, Hadoop, NLP, Scala",Master,6,Transportation,12/04/2025,03/05/2025,1133,8.3,Future Systems
AI11574,Data Analyst,129541.0,USD,Entry level,Part time,Switzerland,L,Austria,Fully remote,"AWS, Python, Computer Vision, Linux",PhD,1,Media,22/11/2024,15/12/2024,683,7.8,Predictive Systems
AI11575,Principal Data Scientist,83457.0,USD,Mid level,Freelance,Japan,L,Canada,Fully remote,"GCP, Kubernetes, Computer Vision, Mathematics",Associate,3,Transportation,19/01/2024,12/02/2024,1591,9.7,AI Innovations
AI11576,Data Engineer,79541.0,USD,Senior,Full time,Israel,S,Israel,Hybrid,"Hadoop, Mathematics, MLOps, Python, TensorFlow",PhD,7,Finance,19/03/2024,25/04/2024,1750,8.1,Smart Analytics
AI11577,Machine Learning Engineer,114894.2,USD,Senior,Contract,France,M,France,Fully remote,"Linux, Python, Statistics",PhD,8,Government,25/11/2024,12/01/2025,1382,7.6,Algorithmic Solutions
AI11578,Principal Data Scientist,154382.0,USD,Mid level,Part time,Switzerland,L,Finland,Fully on site,"Java, Scala, GCP",Associate,3,Technology,20/02/2025,18/04/2025,1722,7.7,Digital Transformation LLC
AI11579,NLP Engineer,65244.0,USD,Entry level,Freelance,Norway,S,Norway,Fully on site,"SQL, Java, Deep Learning",Associate,1,Telecommunications,04/08/2024,13/10/2024,1179,9.0,Cloud AI Solutions
AI11580,AI Software Engineer,120365.0,USD,Mid level,Contract,Denmark,S,Denmark,Fully remote,"R, Computer Vision, Git",Bachelor,4,Energy,13/04/2024,22/06/2024,689,6.2,Quantum Computing Inc
AI11581,AI Software Engineer,130826.88,USD,Mid level,Contract,United Kingdom,L,United Kingdom,Fully remote,"Tableau, TensorFlow, Docker",PhD,2,Healthcare,18/05/2024,20/07/2024,875,5.9,Autonomous Tech
AI11582,Deep Learning Engineer,44460.0,USD,Entry level,Contract,Israel,S,China,Fully remote,"Linux, Deep Learning, Tableau, Computer Vision",Master,1,Real Estate,18/04/2024,07/06/2024,1635,6.4,DataVision Ltd
AI11583,AI Product Manager,140515.0,USD,Senior,Contract,Canada,L,United States,Hybrid,"Docker, GCP, Scala, MLOps, R",Bachelor,8,Education,28/12/2024,02/02/2025,2376,8.4,Predictive Systems
AI11584,Machine Learning Engineer,226361.4,USD,Expert,Part time,Germany,S,Germany,Fully on site,"Statistics, Kubernetes, NLP, SQL",Master,17,Manufacturing,27/03/2025,25/04/2025,1395,7.5,Algorithmic Solutions
AI11585,Machine Learning Researcher,133818.0,USD,Senior,Contract,Denmark,S,Denmark,Hybrid,"AWS, SQL, Data Visualization",Associate,8,Education,13/08/2024,24/09/2024,1059,9.7,AI Innovations
AI11586,NLP Engineer,147955.0,USD,Expert,Contract,Finland,L,Finland,Fully remote,"MLOps, R, PyTorch",Bachelor,15,Healthcare,28/05/2024,14/07/2024,2471,5.3,Advanced Robotics
AI11587,Data Analyst,225929.0,USD,Expert,Full time,Denmark,L,Denmark,Fully on site,"Azure, TensorFlow, SQL, Statistics, AWS",Associate,19,Media,28/02/2025,28/03/2025,1240,7.4,DataVision Ltd
AI11588,Data Engineer,50259.0,USD,Mid level,Part time,Finland,S,Finland,Hybrid,"Python, Docker, MLOps, Linux, TensorFlow",Associate,4,Government,03/04/2025,23/05/2025,559,6.7,Digital Transformation LLC
AI11589,Computer Vision Engineer,115116.15,USD,Senior,Full time,Germany,S,Japan,Fully on site,"Computer Vision, PyTorch, Hadoop, SQL, Spark",Associate,5,Automotive,11/06/2024,06/08/2024,1430,7.6,Future Systems
AI11590,Autonomous Systems Engineer,55956.0,USD,Mid level,Part time,Japan,S,South Korea,Fully remote,"TensorFlow, Kubernetes, Scala, Computer Vision",Master,3,Healthcare,23/02/2025,02/05/2025,2279,9.3,Neural Networks Co
AI11591,Robotics Engineer,82964.0,USD,Mid level,Part time,China,L,Denmark,Fully on site,"Azure, PyTorch, Data Visualization, Hadoop, GCP",Associate,4,Automotive,31/05/2024,30/07/2024,685,5.5,Smart Analytics
AI11592,Autonomous Systems Engineer,66646.0,USD,Entry level,Part time,Canada,L,Canada,Hybrid,"Python, AWS, TensorFlow, Data Visualization",Master,1,Telecommunications,25/11/2024,13/01/2025,2081,9.1,Autonomous Tech
AI11593,Robotics Engineer,125002.0,USD,Expert,Contract,South Korea,S,South Korea,Fully on site,"SQL, PyTorch, Mathematics, Azure, Linux",Bachelor,13,Technology,26/10/2024,31/12/2024,1177,8.0,Digital Transformation LLC
AI11594,AI Consultant,84581.0,USD,Senior,Part time,China,S,China,Fully remote,"Python, Git, NLP, SQL, TensorFlow",PhD,9,Education,04/09/2024,20/10/2024,991,7.0,Machine Intelligence Group
AI11595,AI Research Scientist,83700.0,USD,Senior,Freelance,Japan,M,Netherlands,Fully on site,"Hadoop, Computer Vision, Linux, Deep Learning",Master,5,Media,03/12/2024,27/12/2024,947,9.7,Quantum Computing Inc
AI11596,Deep Learning Engineer,341146.0,USD,Expert,Part time,Norway,L,Australia,Hybrid,"Hadoop, Java, PyTorch, AWS",Bachelor,12,Gaming,05/04/2024,06/06/2024,1202,8.6,Smart Analytics
AI11597,AI Software Engineer,68059.0,USD,Senior,Contract,Finland,S,Finland,Fully on site,"SQL, GCP, Linux",Bachelor,5,Media,19/03/2025,21/04/2025,1516,6.4,DeepTech Ventures
AI11598,Head of AI,158414.0,USD,Expert,Freelance,Canada,M,Canada,Hybrid,"Data Visualization, MLOps, R, Statistics, TensorFlow",PhD,16,Consulting,21/06/2024,19/08/2024,2204,8.6,Digital Transformation LLC
AI11599,AI Architect,126177.0,USD,Expert,Part time,Canada,S,Canada,Fully on site,"Python, TensorFlow, Azure, Computer Vision",Associate,19,Telecommunications,10/04/2025,27/04/2025,1049,6.9,Autonomous Tech
AI11600,Head of AI,153063.0,USD,Senior,Full time,Norway,S,Norway,Fully remote,"Python, Docker, NLP, Computer Vision, Hadoop",Master,6,Healthcare,19/04/2024,04/05/2024,2142,7.7,Autonomous Tech
